Taxon	18_DCM	23_DCM	25_DCM	30_DCM	32_DCM	34_DCM	36_DCM	38_DCM	39_DCM	41_DCM	42_DCM	52_DCM	64_DCM	65_DCM	66_DCM	68_DCM	72_DCM	76_DCM	109_DCM
EU802323	0.000646970023722234	0.00103609373822621	0.000371417369952335	0.000715855891240585	0.000204299723409605	3.48347093043509e-05	0.000598981731057203	0.000428350849230463	0.000520159703087218	0.000144114872654858	0.000229317339918857	0.00115560416430215	0.000415279818020665	0.000373475511597059	0.000482111139304745	0.000427350427350427	0.000380692861007033	0.00014683856568089	0.00117776483530706
EU802327	0.000293293077420746	0.000433275563258232	0.000154757237480139	0.000405440504773428	0.000447887855167211	5.22520639565263e-05	0.00067884596186483	0.000856701698460925	0.00143395377607828	0.000497851378262237	0.000793790792026812	0.000577802082151075	0.000595027798954982	0.000598848665147008	0.000177619893428064	1.78062678062678e-05	0.000180328197319121	0.000176206278817069	0.00099657024525982
EU802328	0.000172525339659262	0.000282571019516238	0.000154757237480139	0.000209055260273799	0.000188584360070405	3.48347093043509e-05	0.000109813317360487	0.000139463067191313	0.000337400888489006	0.000144114872654858	0.000105838772270242	0.000557166293502822	0.00021073901212989	0.000244690852425659	0.000279116975386958	0.00016025641025641	0.000120218798212747	0.000102786995976623	0.00059535365301236
EU802338	0.000629717489756308	0.000753522718709969	0.000722200441573984	0.000411775512660513	0.000267161176766407	0.000104504127913053	0.000269541778975741	0.000328734372665239	0.000238992296013046	0.000563358138559899	0.000758511201270065	0.000680981025392338	0.000340901343151292	0.000978763409702636	0.000786602385181426	0.000925925925925926	0.000581057524694945	0.000234941705089425	0.00056946871157704
EU802339	0.000310545611386672	0.000470951699193731	0.000144440088314797	0.000259735323370478	2.35730450088006e-05	0	9.98302885095338e-05	3.98465906260896e-05	0.000154642073890795	5.24054082381302e-05	5.29193861351208e-05	0.000361126301344422	0.000142558743499631	0.000148102358047109	0.000279116975386958	8.9031339031339e-05	0.000100182331843956	5.87354262723562e-05	0.0003882741215298
EU802355	0.000638343756739271	0.000301409087483988	0.000319831624125622	0.00146338682191659	0.000361453356801609	0.000383181802347859	0.000389338125187182	0.00045823579220003	0.000688860147331721	0.000340635153547846	0.000564473452107956	0.000877021017550738	0.000793370398606643	0.000663240994732707	0.000482111139304745	0.000284900284900285	0.000520948125588571	0.000396464127338404	0.00033650423865916
EU802362	0.00282078930342894	0.00369226132167885	0.00236262715886346	0.00350325936155791	0.00140652501885844	0.000505103284913087	0.00535090346411101	0.00369577128056981	0.00300849125569364	0.00254166229954931	0.00292820603281002	0.0027445598902176	0.00254746276427602	0.00296848639390076	0.00428825171276326	0.0021011396011396	0.00234426656514857	0.00101318610319814	0.00314502038439138
EU802366	0.00145783912012077	0.00141285509758119	0.000887274828219466	0.00117197645911069	0.000110007543374403	5.22520639565263e-05	0.000219626634720974	0.00020919460078697	0.000295225777427881	0.000170317576773923	0.000299876521432351	0.00101115364376438	0.000285117486999262	0.000341279346804209	0.000583608221263639	0.00106837606837607	0.000300546995531868	0.00014683856568089	0.00134601695463664
EU802368	0.000120767737761484	9.41903398387461e-05	0.000185708684976167	0.00036743045745092	0.000942921800352024	0.00155014456404361	0.00119796346211441	0.00141455396722618	0.00149018725749311	0.00247615553925165	0.0018698183101076	0.00114528626997802	0.00117146097919262	0.00158405130780821	0.000482111139304745	0.000462962962962963	0.00174317257408483	0.000469883410178849	0.00121659224746004
EU802370	6.03838688807419e-05	0.000150704543741994	0.000237294430802881	0.000247065307596308	7.8576816696002e-06	5.22520639565263e-05	6.98812019566737e-05	0.000119539771878269	2.81167407074172e-05	0.000366837857666911	0.000229317339918857	0.000134132626213642	0.000223135424608118	6.43923295856997e-05	0.000355239786856128	8.9031339031339e-05	0.000260474062794286	1.4683856568089e-05	0.00022002200220022
EU802371	0.00041406081518223	0.000659332378871223	0.000567443204093845	0.000753865938563094	0.000330022630123208	0.00019159090117393	0.00100828591394629	0.00041838920157394	0.000309284147781589	0.000471648674143172	0.000476274475216088	0.000742888391337096	0.00056403676775941	0.0010302772733712	0.000431362598325298	0.000142450142450142	0.000400729327375824	0.000337728701066048	0.0003235617679415
EU802374	0.00117317230968298	0.0012998266897747	0.000670614695747271	0.00196385244499629	0.000652187578576817	0	0.000199660577019068	0.000328734372665239	0.000970027554405893	0.000366837857666911	0.000776150996648439	0.00178499571807386	0.000966920173301846	0.000534456335561308	0.000202994163917787	0.000124643874643875	0.000520948125588571	0.000323044844497959	0.00091891542095386
EU802376	8.62626698296312e-05	0.000169542611709743	0.00093886057404618	5.06800630966786e-05	0.000133580588383203	3.48347093043509e-05	0	2.98849429695672e-05	2.81167407074172e-05	1.31013520595325e-05	5.29193861351208e-05	0.00011349683756539	4.95856499129152e-05	4.50746307099898e-05	0	0.000373931623931624	0.000260474062794286	0.000132154709112801	0
EU802377	0.000198404140608152	9.41903398387461e-05	4.12685966613705e-05	0.000209055260273799	2.35730450088006e-05	1.74173546521754e-05	2.99490865528601e-05	1.99232953130448e-05	1.40583703537086e-05	0	0	9.2861048917137e-05	4.33874436738008e-05	0.000135223892129969	2.53742704897234e-05	0.000178062678062678	4.00729327375824e-05	2.93677131361781e-05	0.00016825211932958
EU802378	2.58788009488894e-05	5.65142039032477e-05	0.000175391535810825	0.000114030141967527	0.000306449585114408	0.000261260319782631	0.000229609663571928	0.000129501419534791	0.000253050666366755	6.55067602976627e-05	7.05591815134944e-05	8.25431545930107e-05	0.00021073901212989	0.000173859289881389	7.61228114691703e-05	7.12250712250712e-05	0.000120218798212747	0.000102786995976623	0
EU802380	0.000629717489756308	0.000376761359354985	0.000526174607432474	0.00116564145122361	0.000455745536836812	0.000365764447695684	0.000818608365778177	0.000498082382826119	0.000506101332733509	0.000655067602976627	0.000952548950432175	0.000660345236744085	0.000749982954932842	0.000547334801478448	0.000685105303222532	0.000480769230769231	0.000621130457432527	0.000425831840474582	0.00036238918009448
EU802383	0.00113866724175113	0.000357923291387235	0.000598394651589873	0.00134302167206198	0.00110007543374403	0.000383181802347859	0.000189677548168114	0.000508044030482642	0.00149018725749311	0.00061576354679803	0.000529193861351208	0.000959564172143749	0.000402883405542436	0.00105603420520548	0.000101497081958894	0.000267094017094017	0.00140255264581538	0.000440515697042671	0.00095774283310684
EU802386	0.000586586154841492	0.000508627835129229	0.000288880176629594	0.00110862638023984	0.000447887855167211	0.000104504127913053	0.000119796346211441	0.000298849429695672	0.000435809480964967	0.000248925689131118	0.000282236726053978	0.000846067334578359	0.00056403676775941	0.000714754858401267	0.000304491245876681	0.000534188034188034	0.00050091165921978	0.00030836098792987	0.00069889341875364
EU802391	0.00200129394004744	0.000433275563258232	0.0011864721540144	0.000886901104191875	0.00142224038219764	0.000261260319782631	0.000139762403913347	0.00123524430940878	0.00220716414553225	0.000969500052405408	0.00202857646851297	0.00198103571023226	0.00212598474001624	0.000502260170768458	0.000101497081958894	0.000801282051282051	0.000641166923801318	0.00195295292355584	0.00143661424966026
EU802393	0.000163899072676299	0.00024489488358074	0.000257928729133566	0.000234395291822138	0.000165011315061604	0.000139338837217403	0.000219626634720974	7.96931812521791e-05	0.000126525333183377	0.000275128393250183	0.000123478567648615	0.000330172618372043	0.000297513899477491	0.000206055454674239	0.000431362598325298	0.000284900284900285	0.000260474062794286	0.000205573991953247	0.00020707953148256
EU802396	1.72525339659262e-05	1.88380679677492e-05	1.03171491653426e-05	6.33500788708482e-05	2.35730450088006e-05	5.22520639565263e-05	3.99321154038135e-05	2.98849429695672e-05	0.000168700444244503	2.62027041190651e-05	0	0	4.33874436738008e-05	1.28784659171399e-05	0	1.78062678062678e-05	0	5.87354262723562e-05	7.765482430596e-05
EU802397	3.45050679318525e-05	0.000113028407806495	0.000257928729133566	6.33500788708482e-05	0.000220015086748806	0.000156756191869579	9.98302885095338e-05	8.96548289087015e-05	5.62334814148344e-05	0.000196520280892988	0.000299876521432351	0.000278583146751411	0.000452469055455351	0.000193176988757099	2.53742704897234e-05	7.12250712250712e-05	0.000681239856538901	0.000102786995976623	0.00018119459004724
EU802398	0.000241535475522967	0	0	2.53400315483393e-05	0.000212157405079205	8.70867732608771e-05	1.99660577019068e-05	4.98082382826119e-05	9.84085924759602e-05	0	7.05591815134944e-05	6.1907365944758e-05	7.43784748693728e-05	0.00010946696029569	0	0	0.000100182331843956	0.000234941705089425	3.882741215298e-05
EU802400	0.000819495363381497	0.000150704543741994	0.000123805789984112	0.000259735323370478	0.000330022630123208	0.000139338837217403	0.00105820105820106	0.00170344174926533	0.00141989540572457	0.000327533801488314	0.000405715293702593	0.00190881044996337	0.00163012824088709	0.00108179113703976	0.000329865516366404	0.000249287749287749	0.000861568053858022	0.000411147983906493	0.00163075131042516
EU802401	0.000500323485011861	0.000885389194484214	0.000340465922456307	0.000874231088417705	0.000322164948453608	1.74173546521754e-05	0.000878506538883897	0.000298849429695672	0.000267109036720463	0.000288229745309716	0.000317516316810725	0.000247629463779032	0.000297513899477491	0.000489381704851318	0.000126871352448617	5.34188034188034e-05	0.000180328197319121	0.000205573991953247	0.00049181388727108
EU802404	0.000396808281216304	0.000150704543741994	0.000330148773290964	0.000886901104191875	0.000416457128488811	0.0012017974710001	0.000169711490466207	0.00020919460078697	0.000224933925659338	0.000589560842678965	0.000740871405891692	0.00114528626997802	0.000725190129976385	0.000573091733312728	0.000177619893428064	0.000231481481481481	0.00118215151575868	0.000704825115268274	0.00024590694363554
EU802411	0.000112141470778521	0.000188380679677492	9.28543424880837e-05	0.000126700157741696	0.000157153633392004	3.48347093043509e-05	0.000339422980932415	9.96164765652239e-05	0.000253050666366755	9.17094644167278e-05	8.81989768918681e-05	0.000134132626213642	0.000111567712304059	0.000154541591005679	2.53742704897234e-05	8.9031339031339e-05	0.000100182331843956	5.87354262723562e-05	0.00028473435578852
EU802420	0.00295880957515635	0.000753522718709969	0.00271341023048511	0.00155841194022287	0.00253017349761126	0.000470268575608737	5.98981731057203e-05	0.00155401703441749	0.00380981836585503	0.00186039199245362	0.0028047274651614	0.00373507774533373	0.0039606537867941	0.000321961647928499	7.61228114691703e-05	0.0021011396011396	0.00182331843956	0.0022759977680538	0.0025237817899437
EU802424	0.00257062756092301	0.00199683520458142	0.00229040711470606	0.0027557284308819	0.00123365602212723	0.000452851220956561	0.00496156533892383	0.00329730537430891	0.0022915143676545	0.00234514201865633	0.00278708766978303	0.00239375148319731	0.00221275962736384	0.00251130085384229	0.00327328089317432	0.00144230769230769	0.00206375603598549	0.00105723767290241	0.00256260920209668
EU802426	0.000457192150097046	0.000113028407806495	0.000237294430802881	0.000462455575757192	0.000557895398541614	0.000296095029086982	0.000149745432764301	0.000219156248443493	0.000548276443794635	3.93040561785976e-05	0.000229317339918857	0.000443669455937432	0.000477261880411809	0.000508699403727028	7.61228114691703e-05	3.56125356125356e-05	0.000360656394638242	0.000264309418225603	0.00031061929722384
EU802430	0.000362303213284451	0.000414437495290483	0.000299197325794936	0.000544810678289294	0.000180726678400805	1.74173546521754e-05	0.000658879904162923	0.000657468745330478	0.000787268739807682	0.00128393250183419	0.000934909155053801	0.000371444195668548	0.000514451117846495	0.000637484062898428	0.000355239786856128	3.56125356125356e-05	0.000280510529163077	0.00014683856568089	0.0011001100110011
EU802434	0.000646970023722234	0.000904227262451963	0.000608711800755215	0.000962921198836893	0.000597183806889615	0.000452851220956561	0.00217630028950784	0.00147432385316531	0.00151830399820053	0.00133633791007232	0.00123478567648615	0.00120719363592278	0.00178508339686495	0.00101095957449549	0.00109109363105811	0.000694444444444444	0.000821495121120439	0.000646089688995918	0.00144955672037792
EU802436	0.000603838688807419	0.000376761359354985	0.000484906010771104	0.000563815701950549	0.000424314810158411	0.000104504127913053	0.000439253269441949	0.000388504258604373	0.000253050666366755	0.000432344617964574	0.000599753042864703	0.000691298919716464	0.000644613448867898	0.00111398730183261	0.000304491245876681	0.000231481481481481	0.000581057524694945	0.000587354262723562	0.00040121659224746
EU802437	0.00123355617856373	0.00109260794212946	0.000330148773290964	0.000120365149854612	0.00135937892884083	0.000679276831434842	0.000209643605870021	0.00134482243363052	0.000281167407074172	0.00581700031443245	0.00499206209207973	0.00401366089208514	0.00180367801558229	0.00132648198946541	0.000583608221263639	0.000587606837606838	0.00536977298683604	0.000631405832427829	0.00056946871157704
EU802438	0.00102652577097261	0.000697008514806721	0.0013309122423292	0.0010832863486915	0.00161868242393764	0.00041801651165221	0.000389338125187182	0.000448274144543508	0.000970027554405893	0.00066816895503616	0.000987828541188922	0.00120719363592278	0.00122724483534465	0.00171283596697961	0.000913473737630043	0.000836894586894587	0.00152277144402813	0.000543302693019295	0.00113893742315408
EU802444	0.000836747897347423	0.000527465903096978	0.000484906010771104	0.000975591214611062	0.00040074176514961	0.000104504127913053	0.000479185384845762	0.000278926134382627	0.000253050666366755	0.000432344617964574	0.000476274475216088	0.000536530504854569	0.000502054705368266	0.000598848665147008	0.000355239786856128	0.000427350427350427	0.000681239856538901	0.000396464127338404	0.00023296447291788
EU802445	6.03838688807419e-05	7.53522718709969e-05	0.000649980397416586	0.000272405339144647	0.000832914256977621	0.000452851220956561	0.00105820105820106	0.00024904119141306	0.00125119496148007	0.000144114872654858	1.76397953783736e-05	6.1907365944758e-05	0.000477261880411809	0.000476503238934178	2.53742704897234e-05	1.78062678062678e-05	4.00729327375824e-05	0.000528618836451206	0.00016825211932958
EU802448	0.000172525339659262	9.41903398387461e-05	0.000361100220786992	0.000316750394354241	0.000165011315061604	0.000696694186087017	0.000229609663571928	0.000318772725008716	0.000323342518135298	0.00082538517975055	0.00063503263362145	0.000464305244585685	0.000235531837086347	0.000547334801478448	0.000329865516366404	0.00056980056980057	0.0011420785830211	0.000278993274793692	0.00015530964861192
EU802452	0.00080224282941557	0.000659332378871223	0.000381734519117677	0.000753865938563094	0.000605041488559215	0.000452851220956561	1.99660577019068e-05	0.000318772725008716	0.000927852443344767	0.000524054082381302	0.00082907038278356	0.00102147153808851	0.000799568604845758	0.000231812386508519	0.000202994163917787	0.000106837606837607	0.000621130457432527	0.000675457402132096	0.00073772083090662
EU802453	1.72525339659262e-05	3.76761359354985e-05	5.15857458267132e-05	3.16750394354241e-05	3.14307266784008e-05	0	0	0	1.40583703537086e-05	2.62027041190651e-05	3.52795907567472e-05	4.12715772965053e-05	3.71892374346864e-05	3.21961647928499e-05	5.07485409794468e-05	1.78062678062678e-05	0	0	2.588494143532e-05
EU802454	0.000388182014233341	0.000150704543741994	0.000144440088314797	0.000126700157741696	6.28614533568016e-05	1.74173546521754e-05	0.000808625336927224	0.000348657667978284	0.000435809480964967	0.000419243265905041	0.000282236726053978	0.000557166293502822	0.00030991031195572	0.000444307074141328	0.00104034509007866	0.000498575498575499	0.00050091165921978	0.000161522422248979	0.00076360577234194
EU802457	0.000422687082165193	0.000395599427322734	0.000257928729133566	0.000608160757160143	0.000345737993462409	0.000365764447695684	0.000429270240590995	0.000587737211734821	0.00104031940617444	0.00149355413478671	0.00132298465337802	0.000877021017550738	0.000935929142106274	0.000734072557276977	0.000355239786856128	0.000267094017094017	0.000641166923801318	0.000323044844497959	0.0011648223645894
EU802459	0.000336424412335562	0.000282571019516238	0.000371417369952335	0.000563815701950549	0.00077005280362082	0.00116696276169575	0.000519117500249576	0.000388504258604373	0.000435809480964967	0.000602662194738497	0.000899629564297054	0.00115560416430215	0.00087394707971513	0.000895053381241227	0.000405988327835575	0.000320512820512821	0.00104189625117714	0.000792928254676808	0.0003235617679415
EU802460	0.00052620228596075	0.000188380679677492	0.00102139776736892	0.000494130615192616	0.00178369373899925	0.000992789215173999	0.000289507836677648	0.00107585794690442	0.00223528088623967	0.00140184467036998	0.001605221379432	0.0025485198980592	0.0021941650086465	0.000643923295856998	0.000202994163917787	0.000658831908831909	0.000941713919333186	0.00135091480426419	0.00152721154468388
EU802465	0.000336424412335562	0.000301409087483988	0.00019602583414151	0.000563815701950549	0.000188584360070405	6.96694186087017e-05	0.000229609663571928	0.00020919460078697	0.00019681718495192	0.000314432449428781	0.000352795907567472	0.000412715772965053	0.000539243942802953	0.000489381704851318	0.000253742704897234	0.000213675213675214	0.00034061992826945	0.000220257848521336	0.0001294247071766
EU802466	0.00112141470778521	0.000923065330419712	0.000825371933227411	0.00149506186135202	0.000581468443550415	0.00019159090117393	0.000718778077268643	0.000527967325795687	0.000463926221672384	0.000550256786500367	0.000723231610513318	0.00111433258700564	0.000867748873476016	0.00110754806887404	0.000938848008119767	0.00056980056980057	0.000741349255645274	0.000646089688995918	0.00060829612373002
EU802470	8.62626698296312e-05	5.65142039032477e-05	4.12685966613705e-05	0.000126700157741696	0.000102149861704803	1.74173546521754e-05	5.98981731057203e-05	0	5.62334814148344e-05	2.62027041190651e-05	1.76397953783736e-05	0.000134132626213642	8.05766811084872e-05	0.00010946696029569	0	1.78062678062678e-05	2.00364663687912e-05	0.000102786995976623	0
EU802471	0.000362303213284451	0.000207218747645242	0.000175391535810825	0.000145705181402951	0.000102149861704803	6.96694186087017e-05	9.98302885095338e-05	0.000179309657817403	0.00019681718495192	0.00010481081647626	0.000176397953783736	0.000392079984316801	0.000161153362216974	0.000270447784259939	0.000126871352448617	0.000267094017094017	0.000220401130056703	8.81031394085343e-05	0.00022002200220022
EU802473	0.000388182014233341	0.000150704543741994	0.000206342983306853	0.000373765465338004	0.000628614533568016	0.000452851220956561	8.98472596585804e-05	0.000229117896100015	0.000548276443794635	0.000576459490619432	0.000793790792026812	0.00104210732673676	0.000595027798954982	0.000553774034437018	0.000228368434407511	0.000284900284900285	0.000981786852070769	0.000323044844497959	0.00040121659224746
EU802476	8.62626698296312e-06	3.76761359354985e-05	3.09514474960279e-05	6.9685086757933e-05	0.000165011315061604	1.74173546521754e-05	0.000319456923230508	0.000219156248443493	0.000393634369903841	0.000131013520595325	0.000176397953783736	6.1907365944758e-05	0.000105369506064945	0.000218933920591379	0.000152245622938341	5.34188034188034e-05	4.00729327375824e-05	7.34192828404452e-05	0.00027179188507086
EU802477	3.45050679318525e-05	9.41903398387461e-05	5.15857458267132e-05	6.33500788708482e-05	0.000275018858436007	0.000174173546521754	0.000309473894379555	0.000109578124221746	9.84085924759602e-05	0.000144114872654858	0.000317516316810725	0.000268265252427285	0.000291315693238377	0.000238251619467089	7.61228114691703e-05	0.000124643874643875	0.000260474062794286	0.000132154709112801	0.00011648223645894
EU802478	0.000103515203795557	7.53522718709969e-05	0.000175391535810825	0.000221725276047969	0.000102149861704803	0.000243842965130456	0.000159728461615254	8.96548289087015e-05	7.0291851768543e-05	0.000117912168535793	5.29193861351208e-05	0.0001960399921584	0.000235531837086347	0.000180298522839959	5.07485409794468e-05	0.000106837606837607	0.000360656394638242	7.34192828404452e-05	9.059729502362e-05
EU802480	0.0014492128531378	0.000640494310903474	0.00112456925902235	0.00263536328102728	0.000809341211968821	0.00163723133730449	0.00073874413497055	0.000836778403147881	0.000674801776978013	0.0021355203857038	0.00128770506262127	0.00195008202725988	0.00168591209703912	0.00127496812579686	0.00187769601623953	0.00121082621082621	0.00206375603598549	0.000866347537517254	0.00078949071377726
EU802485	0.000198404140608152	1.88380679677492e-05	5.15857458267132e-05	0.000177380220838375	0.000149295951722404	0.000296095029086982	5.98981731057203e-05	0.000398465906260896	9.84085924759602e-05	0.000563358138559899	0.000370435702945846	0.000340490512696169	0.000440072642977122	0.000289765483135649	0.000101497081958894	0.000142450142450142	0.000360656394638242	0.000161522422248979	0.0001294247071766
EU802487	0.000974768169074833	0.000602818174967975	0.00108330066236098	0.00165343705852914	0.000628614533568016	0.00116696276169575	0.0010282519716482	0.00070727698361309	0.00099814429511331	0.00082538517975055	0.000934909155053801	0.00103178943241263	0.00120865021662731	0.00121701502916973	0.000634356762243085	0.000836894586894587	0.00130237031397143	0.000704825115268274	0.00067300847731832
EU802494	6.03838688807419e-05	0	2.06342983306853e-05	1.90050236612545e-05	4.71460900176012e-05	3.48347093043509e-05	0	3.98465906260896e-05	7.0291851768543e-05	3.93040561785976e-05	1.76397953783736e-05	0.000103178943241263	8.05766811084872e-05	0	0	0	0	5.87354262723562e-05	6.47123535883e-05
EU802498	0.00257925382790597	0.000659332378871223	0.001475352330644	0.00110229137235276	0.00167368619562484	0.00019159090117393	2.99490865528601e-05	0.00168351845395228	0.0031068998481696	0.00119222303741746	0.00132298465337802	0.00159927362023958	0.00265283227034096	0.000218933920591379	7.61228114691703e-05	0.00195868945868946	0.000400729327375824	0.0012040762385833	0.00093185789167152
EU802499	0.000319171878369636	3.76761359354985e-05	0.000670614695747271	0.000475125591531361	0.00108436007040483	0.000435433866304386	0.000898472596585804	0.000199232953130448	0.000955969184052185	0.000222722985012053	0.000229317339918857	0.000299218935399664	0.000390486993064207	0.000779147187986967	2.53742704897234e-05	0.000142450142450142	0.000120218798212747	0.000499251123315027	0.00024590694363554
EU802502	0.000405434548199267	0.000395599427322734	0.000299197325794936	0.000323085402241326	0.00117865225044003	0.000505103284913087	0.000239592692422881	0.00070727698361309	0.00134960355395603	0.00178178388009643	0.00125242547186453	0.00158895572591546	0.00178508339686495	0.00141663125088539	7.61228114691703e-05	0.000231481481481481	0.000981786852070769	0.00105723767290241	0.00076360577234194
EU802504	0.000646970023722234	0.00024489488358074	0.000309514474960279	0.000988261230385232	0.000330022630123208	0.000174173546521754	0.000129779375062394	0.000119539771878269	0.000365517629196424	0.000222722985012053	0.000582113247486329	0.00101115364376438	0.000526847530324724	0.000424989375265618	0.000126871352448617	0.000445156695156695	0.00050091165921978	0.000352412557634137	0.00016825211932958
EU802511	0.000362303213284451	0.000621656242935725	0.000371417369952335	0.000652505812369736	0.000322164948453608	0.000209008255826105	0.00070879504841769	0.000338696020321761	0.000393634369903841	0.000314432449428781	0.000405715293702593	0.00042303366728918	0.000396685199303322	0.000495820937809888	0.000329865516366404	0.000267094017094017	0.000380692861007033	0.000337728701066048	0.00033650423865916
EU802515	0.000931636834160017	0.000715846582774471	0.00194994119224976	0.00116564145122361	0.000911491073673623	0.000574772703521789	0.000139762403913347	0.000298849429695672	0.000323342518135298	0.000301331097369249	0.000493914270594461	0.0017643599294256	0.000551640355281182	0.000379914744555629	0.000329865516366404	0.000979344729344729	0.0011420785830211	0.000557986549587384	0.00143661424966026
EU802522	0.000181151606642226	0.000602818174967975	0.000206342983306853	0.000766535954337263	0.000188584360070405	0	0.000698812019566737	0.000159386362504358	0.000140583703537086	5.24054082381302e-05	1.76397953783736e-05	9.2861048917137e-05	4.33874436738008e-05	6.43923295856997e-05	0.000101497081958894	0.000124643874643875	0	1.4683856568089e-05	0.00015530964861192
EU802523	4.31313349148156e-05	0.000113028407806495	0.000443637414109733	0.000215390268160884	0.000880060346995222	0.000261260319782631	0.000918438654287711	0.000637545450017433	0.00140583703537086	0.000589560842678965	0.000582113247486329	0.000784159968633601	0.000904938110910702	0.000643923295856998	0.000202994163917787	5.34188034188034e-05	0.000460838726482198	0.000513934979883116	0.00113893742315408
EU802528	0.000422687082165193	0.000414437495290483	0.000412685966613705	0.000399105496886344	0.000330022630123208	0.000139338837217403	0.000279524807826695	0.000109578124221746	0.000224933925659338	0.000222722985012053	0.00019403774916211	0.000371444195668548	0.000328504930673063	0.000482942471892748	0.000177619893428064	0.000302706552706553	0.000581057524694945	0.000278993274793692	0.00031061929722384
EU802529	0.00159585939184818	0.00173310225303293	0.00108330066236098	0.00210955762639924	0.00126508674880563	0.000400599157000035	0.00155735250074873	0.00126512925237834	0.002460214811899	0.00224033120218007	0.00317516316810725	0.00272392410156935	0.00246688608316753	0.00303287872348646	0.000507485409794468	7.12250712250712e-05	0.00124226091486505	0.000778244398108719	0.00320973273797968
EU802530	0.000310545611386672	0.000376761359354985	0.000257928729133566	0.000500465623079701	0.000534322353532814	0.000156756191869579	0.00100828591394629	0.000577775564078299	0.000281167407074172	0.000641966250917095	0.000582113247486329	0.000567484187826948	0.00092973093586716	0.000907931847158367	0.000761228114691703	0.000445156695156695	0.000781422188382857	0.000367096414202226	0.00044004400440044
EU802532	0.00143196031917188	0.000791198854645468	0.000794420485731383	0.00138736672727158	0.000856487301986422	0.000348347093043509	0.00127782769292203	0.000836778403147881	0.00060450992520947	0.00072057436327429	0.00123478567648615	0.00128973679051579	0.00115906456671439	0.00160980823964249	0.00101497081958894	0.000373931623931624	0.00084153158748923	0.000646089688995918	0.00072477836018896
EU802534	0.000793616562432607	0.00048978976716148	0.000577760353259187	0.00117197645911069	0.000675760623585617	0.00041801651165221	0.000399321154038135	0.000448274144543508	0.000477984592026092	0.00115291898123886	0.00111130710883754	0.00154768414861895	0.00136360537260517	0.00106891267112262	0.000253742704897234	0.000498575498575499	0.00152277144402813	0.000983818390061966	0.00053064129942406
EU802536	0.00069010135863705	0.000433275563258232	0.000340465922456307	0.0010009312461594	0.000715049031933618	0.000121921482565228	0.000389338125187182	0.000328734372665239	0.000351459258842715	0.000379939209726444	0.000564473452107956	0.000907974700523117	0.000799568604845758	0.000920810313075506	0.000355239786856128	0.000534188034188034	0.000601093991063736	0.000572670406155473	0.00028473435578852
EU802538	0	1.88380679677492e-05	0.000206342983306853	1.90050236612545e-05	8.64344983656022e-05	5.22520639565263e-05	0	9.96164765652239e-06	4.21751110611258e-05	7.86081123571953e-05	1.76397953783736e-05	0.000247629463779032	2.47928249564576e-05	6.43923295856997e-06	2.53742704897234e-05	3.56125356125356e-05	8.01458654751648e-05	7.34192828404452e-05	1.294247071766e-05
EU802539	0.00202717274099633	0.0011491221460327	0.00344592782122444	0.00176746720049666	0.00179155142066885	0.000365764447695684	0.000579015673355296	0.000946356527369627	0.00154642073890795	0.00106120951682214	0.00178161933321573	0.00347713038723057	0.00234292195838524	0.000882174915324087	0.000482111139304745	0.00213675213675214	0.00178324550682242	0.0020116883498282	0.00159192389827218
EU802541	0.00246711235712745	0.000828874990580966	0.00231104141303675	0.00144438179825534	0.00200370882574805	0.000487685930260912	0.000139762403913347	0.00146436220550879	0.00334589214418265	0.0022534325542396	0.00282236726053978	0.00347713038723057	0.00343380625646938	0.000637484062898428	0.000355239786856128	0.00190527065527066	0.0013624797130778	0.00221726234178145	0.0028473435578852
EU802543	0.000603838688807419	0.000376761359354985	0.000103171491653426	0.000323085402241326	0.000699333668594418	0.000261260319782631	0.0114006189477888	0.00237087214225233	0.00456897036495529	0.00188659469657269	0.0010054683365673	0.00145482309970181	0.00115906456671439	0.00197684451828098	0.000735853844201979	0.000195868945868946	0.000180328197319121	0.000293677131361781	0.00367566168381544
EU802548	0.0023635971533319	0.000923065330419712	0.00171264676144688	0.0015013968692391	0.00194084737239125	0.000348347093043509	0.000489168413696716	0.0016038252727001	0.00319125007029185	0.00187349334451315	0.00156994178867525	0.00276519567886586	0.0023677147833417	0.000424989375265618	5.07485409794468e-05	0.000925925925925926	0.00102185978480835	0.00162990807905788	0.0025237817899437
EU802550	0.000155272805693336	9.41903398387461e-05	3.09514474960279e-05	0.000145705181402951	0.000141438270052804	6.96694186087017e-05	0.000219626634720974	6.97315335956567e-05	0.000154642073890795	0.000170317576773923	0.000211677544540483	0.00030953682972379	0.000260324662042805	0.000354157812721349	0.000202994163917787	0.000106837606837607	0.000280510529163077	0.000249625561657514	0.00016825211932958
EU802552	0.000345050679318525	9.41903398387461e-05	0.000309514474960279	0.000133035165628781	0.000502891626854413	0.000104504127913053	1.99660577019068e-05	0.000348657667978284	0.000970027554405893	0.000222722985012053	0.000335156112189099	0.000443669455937432	0.000799568604845758	0.000193176988757099	0	0.000302706552706553	0.000120218798212747	0.00045519955361076	0.0002588494143532
