"Var1"	"Var2"	"weight"
"4708"	"ph_189"	"EU799189"	0.911690364260833
"4709"	"ph_197"	"EU799189"	0.912335884437845
"4710"	"ph_20"	"EU799189"	0.91303377558593
"4711"	"ph_218"	"EU799189"	0.906899679556214
"4712"	"ph_236"	"EU799189"	0.912036848466102
"4713"	"ph_239"	"EU799189"	0.910990212022414
"4714"	"ph_335"	"EU799189"	0.894896607743425
"4715"	"ph_357"	"EU799189"	0.895339910203903
"4716"	"ph_362"	"EU799189"	0.909265578271332
"4717"	"ph_363"	"EU799189"	0.891356337679412
"4718"	"ph_374"	"EU799189"	0.911045924199441
"4719"	"ph_387"	"EU799189"	0.928163924145548
"4720"	"ph_397"	"EU799189"	0.895542038979453
"4721"	"ph_428"	"EU799189"	0.903214861724617
"4722"	"ph_449"	"EU799189"	0.90273440982871
"4723"	"ph_456"	"EU799189"	0.816883993272228
"4724"	"ph_51"	"EU799189"	0.911709408105468
"4725"	"ph_53"	"EU799189"	0.910045821889031
"4726"	"ph_531"	"EU799189"	0.909638977926707
"4727"	"ph_601"	"EU799189"	0.911434093449427
"4728"	"ph_608"	"EU799189"	0.906679345395328
"4729"	"ph_64"	"EU799189"	0.909781218797869
"4730"	"ph_68"	"EU799189"	0.912552756160913
"4731"	"ph_72"	"EU799189"	0.912928049826315
"4732"	"ph_74"	"EU799189"	0.910831225621518
"4733"	"ph_89"	"EU799189"	0.913073854051588
"4734"	"ph_93"	"EU799189"	0.908981909136401
"4735"	"ph_1909"	"EU799247"	0.960075258292909
"4736"	"ph_1918"	"EU799247"	0.965995045574444
"4737"	"ph_19894"	"EU799247"	0.953385038588896
"4738"	"ph_2087"	"EU799247"	0.915197414098913
"4739"	"ph_2108"	"EU799247"	0.832272115063114
"4740"	"ph_2117"	"EU799247"	0.947375837129665
"4741"	"ph_2231"	"EU799247"	0.945663430200863
"4742"	"ph_2346"	"EU799247"	0.887050441046122
"4743"	"ph_2363"	"EU799247"	0.948268006717101
"4744"	"ph_276"	"EU799247"	0.896999431661543
"4745"	"ph_2773"	"EU799247"	0.872511525970563
"4746"	"ph_2775"	"EU799247"	0.975111347207361
"4747"	"ph_2798"	"EU799247"	0.951212402815652
"4748"	"ph_3201"	"EU799247"	0.873585902664689
"4749"	"ph_3217"	"EU799247"	0.954907545393096
"4750"	"ph_3233"	"EU799247"	0.899497978670199
"4751"	"ph_3336"	"EU799247"	0.967706797579415
"4752"	"ph_3368"	"EU799247"	0.858484239553144
"4753"	"ph_3493"	"EU799247"	0.94765861113453
"4754"	"ph_3530"	"EU799247"	0.851444495889166
"4755"	"ph_3541"	"EU799247"	0.947673070382676
"4756"	"ph_3892"	"EU799247"	0.938781865372817
"4757"	"ph_4194"	"EU799247"	0.951314107484687
"4758"	"ph_4602"	"EU799247"	0.953139677946556
"4759"	"ph_4646"	"EU799247"	0.907744300549103
"4760"	"ph_4678"	"EU799247"	0.953865377303904
"4761"	"ph_4687"	"EU799247"	0.906469477177423
"4762"	"ph_484"	"EU799247"	0.951848632415175
"4763"	"ph_4993"	"EU799247"	0.954546224673111
"4764"	"ph_4999"	"EU799247"	0.944713880540304
"4765"	"ph_5001"	"EU799247"	0.973315043481951
"4766"	"ph_5010"	"EU799247"	0.955839121758634
"4767"	"ph_5286"	"EU799247"	0.977325056558877
"4768"	"ph_5287"	"EU799247"	0.965566728413127
"4769"	"ph_5302"	"EU799247"	0.964306414533073
"4770"	"ph_5321"	"EU799247"	0.953527664858114
"4771"	"ph_5617"	"EU799247"	0.964219027499879
"4772"	"ph_5643"	"EU799247"	0.958497804072699
"4773"	"ph_5668"	"EU799247"	0.93137376625921
"4774"	"ph_6025"	"EU799247"	0.931386792370733
"4775"	"ph_610"	"EU799247"	0.840617645296875
"4776"	"ph_6441"	"EU799247"	0.930952339333592
"4777"	"ph_646"	"EU799247"	0.916316344740538
"4778"	"ph_654"	"EU799247"	0.933931510616255
"4779"	"ph_6954"	"EU799247"	0.958530479624002
"4780"	"ph_7389"	"EU799247"	0.961556009114813
"4781"	"ph_7920"	"EU799247"	0.95608749589969
"4782"	"ph_8002"	"EU799247"	0.867335229233231
"4783"	"ph_8039"	"EU799247"	0.952054913971967
"4784"	"ph_8537"	"EU799247"	0.833220280036677
"4785"	"ph_8695"	"EU799247"	0.952010383556526
"4786"	"ph_987"	"EU799247"	0.897328273404556
"4787"	"ph_18855"	"EU799259"	0.8091765110263
"4788"	"ph_4377"	"EU799259"	0.802033099974449
"4789"	"ph_841"	"EU799259"	0.857459256216543
"4790"	"ph_189"	"EU799269"	0.884293133038963
"4791"	"ph_197"	"EU799269"	0.885206789907957
"4792"	"ph_20"	"EU799269"	0.88563702808433
"4793"	"ph_218"	"EU799269"	0.87959431128627
"4794"	"ph_236"	"EU799269"	0.884954640548697
"4795"	"ph_239"	"EU799269"	0.884062614338635
"4796"	"ph_335"	"EU799269"	0.869670693686359
"4797"	"ph_357"	"EU799269"	0.870104256732101
"4798"	"ph_362"	"EU799269"	0.88218827353647
"4799"	"ph_363"	"EU799269"	0.864924278043192
"4800"	"ph_374"	"EU799269"	0.883931992958839
"4801"	"ph_387"	"EU799269"	0.897655841520573
"4802"	"ph_397"	"EU799269"	0.870564729037137
"4803"	"ph_428"	"EU799269"	0.876289598292563
"4804"	"ph_449"	"EU799269"	0.875862137788138
"4805"	"ph_51"	"EU799269"	0.884652396661959
"4806"	"ph_53"	"EU799269"	0.882670979162515
"4807"	"ph_531"	"EU799269"	0.882748485878521
"4808"	"ph_601"	"EU799269"	0.884311088088513
"4809"	"ph_608"	"EU799269"	0.879132489611717
"4810"	"ph_64"	"EU799269"	0.882627615143207
"4811"	"ph_68"	"EU799269"	0.885386938744237
"4812"	"ph_72"	"EU799269"	0.88576253549138
"4813"	"ph_74"	"EU799269"	0.88373460753179
"4814"	"ph_89"	"EU799269"	0.885402357251468
"4815"	"ph_93"	"EU799269"	0.881726530699535
"4816"	"ph_2346"	"EU799321"	0.806000097182559
"4817"	"ph_2350"	"EU799321"	0.888852799404969
"4818"	"ph_2458"	"EU799321"	0.800853699664215
"4819"	"ph_2677"	"EU799321"	0.810850274718219
"4820"	"ph_2773"	"EU799321"	0.81747705232049
"4821"	"ph_2919"	"EU799321"	0.818800388117192
"4822"	"ph_3530"	"EU799321"	0.806627068399928
"4823"	"ph_4165"	"EU799321"	0.886456250874286
"4824"	"ph_4380"	"EU799321"	0.857087239735443
"4825"	"ph_4384"	"EU799321"	0.813531971011881
"4826"	"ph_4409"	"EU799321"	0.839281232602132
"4827"	"ph_6011"	"EU799321"	0.877867601627731
"4828"	"ph_6439"	"EU799321"	0.8097483813256
"4829"	"ph_6951"	"EU799321"	0.832372743014556
"4830"	"ph_194"	"EU799404"	0.825148627596867
"4831"	"ph_197"	"EU799404"	0.920225772739072
"4832"	"ph_20"	"EU799404"	0.92129284119647
"4833"	"ph_217"	"EU799404"	0.81594754219502
"4834"	"ph_218"	"EU799404"	0.917385298040182
"4835"	"ph_236"	"EU799404"	0.919263742877391
"4836"	"ph_239"	"EU799404"	0.918139196068513
"4837"	"ph_335"	"EU799404"	0.901421684861373
"4838"	"ph_357"	"EU799404"	0.901793764900004
"4839"	"ph_362"	"EU799404"	0.916693835055063
"4840"	"ph_363"	"EU799404"	0.901845164372352
"4841"	"ph_374"	"EU799404"	0.918585631426315
"4842"	"ph_387"	"EU799404"	0.936040178774865
"4843"	"ph_397"	"EU799404"	0.901170813012944
"4844"	"ph_428"	"EU799404"	0.914046612600604
"4845"	"ph_449"	"EU799404"	0.913488048615127
"4846"	"ph_456"	"EU799404"	0.835633389345047
"4847"	"ph_51"	"EU799404"	0.919279530832358
"4848"	"ph_53"	"EU799404"	0.919018914933929
"4849"	"ph_531"	"EU799404"	0.916289016360483
"4850"	"ph_601"	"EU799404"	0.919059185300361
"4851"	"ph_608"	"EU799404"	0.916469304053042
"4852"	"ph_64"	"EU799404"	0.916655715866882
"4853"	"ph_68"	"EU799404"	0.919975932145431
"4854"	"ph_72"	"EU799404"	0.919873083710022
"4855"	"ph_74"	"EU799404"	0.918464204342431
"4856"	"ph_89"	"EU799404"	0.92190155037612
"4857"	"ph_93"	"EU799404"	0.917859820602734
"4858"	"ph_1908"	"EU799440"	0.902952384337036
"4859"	"ph_1918"	"EU799440"	0.828976596681119
"4860"	"ph_2087"	"EU799440"	0.819590804471723
"4861"	"ph_2346"	"EU799440"	0.961780727116034
"4862"	"ph_2773"	"EU799440"	0.90176716555657
"4863"	"ph_2775"	"EU799440"	0.877683450736517
"4864"	"ph_2916"	"EU799440"	0.90556376703803
"4865"	"ph_2919"	"EU799440"	0.868073856093875
"4866"	"ph_3067"	"EU799440"	0.83358820903342
"4867"	"ph_3201"	"EU799440"	0.854834507240165
"4868"	"ph_3233"	"EU799440"	0.800910019864279
"4869"	"ph_3368"	"EU799440"	0.955000961416637
"4870"	"ph_3373"	"EU799440"	0.801811169570761
"4871"	"ph_3530"	"EU799440"	0.972448038028829
"4872"	"ph_3541"	"EU799440"	0.806194734236808
"4873"	"ph_4165"	"EU799440"	0.801243303847631
"4874"	"ph_4379"	"EU799440"	0.911937640670085
"4875"	"ph_4384"	"EU799440"	0.889927669461873
"4876"	"ph_4409"	"EU799440"	0.844377848535031
"4877"	"ph_4646"	"EU799440"	0.916127348315869
"4878"	"ph_4647"	"EU799440"	0.849843247799032
"4879"	"ph_4687"	"EU799440"	0.841253652638403
"4880"	"ph_5010"	"EU799440"	0.807807088501827
"4881"	"ph_5287"	"EU799440"	0.819711425523127
"4882"	"ph_5617"	"EU799440"	0.95551684124577
"4883"	"ph_5625"	"EU799440"	0.851967369369242
"4884"	"ph_5631"	"EU799440"	0.93784271298656
"4885"	"ph_5668"	"EU799440"	0.863604969046634
"4886"	"ph_5952"	"EU799440"	0.850033520934177
"4887"	"ph_6011"	"EU799440"	0.873164070073856
"4888"	"ph_6025"	"EU799440"	0.971236533337432
"4889"	"ph_646"	"EU799440"	0.815582444449105
"4890"	"ph_654"	"EU799440"	0.845058905470649
"4891"	"ph_8537"	"EU799440"	0.946632376533367
"4892"	"ph_2534"	"EU799541"	0.814081763472493
"4893"	"ph_5921"	"EU799541"	0.81289704987779
"4894"	"ph_6780"	"EU799541"	0.810971625092806
"4895"	"ph_9890"	"EU799541"	0.814534741245682
"4896"	"ph_1992"	"EU799557"	0.837702214439031
"4897"	"ph_25"	"EU799557"	0.847850185057999
"4898"	"ph_4118"	"EU799557"	0.850042575826391
"4899"	"ph_197"	"EU799623"	0.817457384179948
"4900"	"ph_20"	"EU799623"	0.819637409959305
"4901"	"ph_217"	"EU799623"	0.814166636063377
"4902"	"ph_218"	"EU799623"	0.811379177043699
"4903"	"ph_236"	"EU799623"	0.824623850370726
"4904"	"ph_239"	"EU799623"	0.825074068342295
"4905"	"ph_2626"	"EU799623"	0.829160243635332
"4906"	"ph_3066"	"EU799623"	0.835890873627476
"4907"	"ph_362"	"EU799623"	0.830041994348726
"4908"	"ph_374"	"EU799623"	0.826291539043574
"4909"	"ph_387"	"EU799623"	0.834028329493909
"4910"	"ph_428"	"EU799623"	0.800653213716395
"4911"	"ph_449"	"EU799623"	0.804842505756961
"4912"	"ph_51"	"EU799623"	0.824449784273479
"4913"	"ph_53"	"EU799623"	0.822295187523052
"4914"	"ph_531"	"EU799623"	0.832965491645911
"4915"	"ph_601"	"EU799623"	0.824888378618214
"4916"	"ph_608"	"EU799623"	0.828770036734662
"4917"	"ph_64"	"EU799623"	0.837131849694058
"4918"	"ph_68"	"EU799623"	0.822489361642653
"4919"	"ph_72"	"EU799623"	0.826529839180467
"4920"	"ph_74"	"EU799623"	0.826005242582884
"4921"	"ph_89"	"EU799623"	0.821731045297885
"4922"	"ph_93"	"EU799623"	0.820146911155099
"4923"	"ph_197"	"EU799655"	0.896162421974899
"4924"	"ph_20"	"EU799655"	0.89636987135174
"4925"	"ph_218"	"EU799655"	0.890501199690667
"4926"	"ph_236"	"EU799655"	0.893959127035496
"4927"	"ph_239"	"EU799655"	0.892431175285495
"4928"	"ph_335"	"EU799655"	0.900853366095529
"4929"	"ph_357"	"EU799655"	0.901137501752093
"4930"	"ph_362"	"EU799655"	0.889035508390666
"4931"	"ph_363"	"EU799655"	0.897911882784099
"4932"	"ph_374"	"EU799655"	0.892151301537381
"4933"	"ph_387"	"EU799655"	0.911573486785491
"4934"	"ph_397"	"EU799655"	0.901358318485499
"4935"	"ph_428"	"EU799655"	0.888879103468852
"4936"	"ph_449"	"EU799655"	0.88705054649446
"4937"	"ph_51"	"EU799655"	0.893588525128315
"4938"	"ph_53"	"EU799655"	0.89184419909956
"4939"	"ph_531"	"EU799655"	0.888686301389663
"4940"	"ph_601"	"EU799655"	0.893007946814827
"4941"	"ph_608"	"EU799655"	0.88578130926835
"4942"	"ph_64"	"EU799655"	0.887761987398668
"4943"	"ph_68"	"EU799655"	0.895149965092299
"4944"	"ph_72"	"EU799655"	0.894629814323445
"4945"	"ph_74"	"EU799655"	0.891929987190161
"4946"	"ph_89"	"EU799655"	0.895737759645032
"4947"	"ph_93"	"EU799655"	0.89106609905662
"4948"	"ph_1924"	"EU799700"	0.92299151318939
"4949"	"ph_1925"	"EU799700"	0.923363467820797
"4950"	"ph_1926"	"EU799700"	0.923289011358011
"4951"	"ph_1973"	"EU799700"	0.923237430055087
"4952"	"ph_1998"	"EU799700"	0.923773916778887
"4953"	"ph_2031"	"EU799700"	0.923673298274836
"4954"	"ph_2032"	"EU799700"	0.923346872122934
"4955"	"ph_2051"	"EU799700"	0.923433521280882
"4956"	"ph_2061"	"EU799700"	0.923409696868822
"4957"	"ph_2121"	"EU799700"	0.924214983114284
"4958"	"ph_2122"	"EU799700"	0.923959269738811
"4959"	"ph_2123"	"EU799700"	0.922542236425203
"4960"	"ph_2165"	"EU799700"	0.92332594738507
"4961"	"ph_2180"	"EU799700"	0.923602215690227
"4962"	"ph_2192"	"EU799700"	0.923542007668868
"4963"	"ph_2193"	"EU799700"	0.923482928247656
"4964"	"ph_22428"	"EU799700"	0.922985891816459
"4965"	"ph_22430"	"EU799700"	0.920982488234155
"4966"	"ph_2278"	"EU799700"	0.923625654935981
"4967"	"ph_2279"	"EU799700"	0.923373711902865
"4968"	"ph_2280"	"EU799700"	0.923307981943898
"4969"	"ph_2281"	"EU799700"	0.922981100052511
"4970"	"ph_2282"	"EU799700"	0.923069216700189
"4971"	"ph_2345"	"EU799700"	0.923519652623589
"4972"	"ph_2452"	"EU799700"	0.923704772655438
"4973"	"ph_2466"	"EU799700"	0.922415443817282
"4974"	"ph_2467"	"EU799700"	0.923436277342257
"4975"	"ph_2468"	"EU799700"	0.923647384574838
"4976"	"ph_2469"	"EU799700"	0.923662212056979
"4977"	"ph_2524"	"EU799700"	0.924906517238349
"4978"	"ph_2533"	"EU799700"	0.922938518444154
"4979"	"ph_2666"	"EU799700"	0.92290252245053
"4980"	"ph_2681"	"EU799700"	0.92411221838282
"4981"	"ph_2682"	"EU799700"	0.924403870767586
"4982"	"ph_2806"	"EU799700"	0.923447642430095
"4983"	"ph_2807"	"EU799700"	0.923343830761311
"4984"	"ph_2954"	"EU799700"	0.922826491864679
"4985"	"ph_2955"	"EU799700"	0.923201516189791
"4986"	"ph_2956"	"EU799700"	0.923437359158351
"4987"	"ph_2957"	"EU799700"	0.922823581200614
"4988"	"ph_3028"	"EU799700"	0.924166411250229
"4989"	"ph_3030"	"EU799700"	0.924199537275242
"4990"	"ph_3096"	"EU799700"	0.923209314588337
"4991"	"ph_3097"	"EU799700"	0.923596278120122
"4992"	"ph_3098"	"EU799700"	0.923250150307207
"4993"	"ph_3099"	"EU799700"	0.923337865634615
"4994"	"ph_3240"	"EU799700"	0.923383413396278
"4995"	"ph_3241"	"EU799700"	0.923900331222541
"4996"	"ph_3405"	"EU799700"	0.923162009333829
"4997"	"ph_3406"	"EU799700"	0.922598452645673
"4998"	"ph_3407"	"EU799700"	0.92274964995567
"4999"	"ph_3408"	"EU799700"	0.923177655669887
"5000"	"ph_3557"	"EU799700"	0.922805002795798
"5001"	"ph_3568"	"EU799700"	0.923899773785031
"5002"	"ph_3569"	"EU799700"	0.92363355033727
"5003"	"ph_3570"	"EU799700"	0.922227947527997
"5004"	"ph_3571"	"EU799700"	0.923381149823355
"5005"	"ph_3572"	"EU799700"	0.923005378711316
"5006"	"ph_3573"	"EU799700"	0.923201597076712
"5007"	"ph_3660"	"EU799700"	0.859748232819795
"5008"	"ph_3711"	"EU799700"	0.923157070971884
"5009"	"ph_3746"	"EU799700"	0.92322863498396
"5010"	"ph_3767"	"EU799700"	0.92289566463727
"5011"	"ph_3768"	"EU799700"	0.923631191808934
"5012"	"ph_3769"	"EU799700"	0.923260788469342
"5013"	"ph_3947"	"EU799700"	0.922875179189628
"5014"	"ph_3978"	"EU799700"	0.923544298220827
"5015"	"ph_3979"	"EU799700"	0.923745113596021
"5016"	"ph_3980"	"EU799700"	0.922968468346714
"5017"	"ph_3981"	"EU799700"	0.922931198826445
"5018"	"ph_3983"	"EU799700"	0.923632298317601
"5019"	"ph_4150"	"EU799700"	0.924340299412552
"5020"	"ph_4151"	"EU799700"	0.923291325074782
"5021"	"ph_4205"	"EU799700"	0.922946096610133
"5022"	"ph_4206"	"EU799700"	0.921925225666716
"5023"	"ph_4207"	"EU799700"	0.923716107226566
"5024"	"ph_4208"	"EU799700"	0.922135274387702
"5025"	"ph_4368"	"EU799700"	0.922955419098286
"5026"	"ph_4441"	"EU799700"	0.922976350524414
"5027"	"ph_4442"	"EU799700"	0.922924026753035
"5028"	"ph_4443"	"EU799700"	0.923368120562028
"5029"	"ph_4444"	"EU799700"	0.922914477317281
"5030"	"ph_4445"	"EU799700"	0.923193927800362
"5031"	"ph_4446"	"EU799700"	0.922326225843659
"5032"	"ph_4447"	"EU799700"	0.922647095435402
"5033"	"ph_4448"	"EU799700"	0.923886883303996
"5034"	"ph_4449"	"EU799700"	0.923241367685649
"5035"	"ph_4450"	"EU799700"	0.923107756954233
"5036"	"ph_4452"	"EU799700"	0.922377742969556
"5037"	"ph_4453"	"EU799700"	0.922733185891519
"5038"	"ph_4480"	"EU799700"	0.924401006015609
"5039"	"ph_4641"	"EU799700"	0.923484145792774
"5040"	"ph_4712"	"EU799700"	0.923339331810084
"5041"	"ph_4713"	"EU799700"	0.922916950318759
"5042"	"ph_4714"	"EU799700"	0.923402960239842
"5043"	"ph_4936"	"EU799700"	0.922825120825537
"5044"	"ph_5026"	"EU799700"	0.922025017159341
"5045"	"ph_5027"	"EU799700"	0.923362785023688
"5046"	"ph_5029"	"EU799700"	0.923172993486349
"5047"	"ph_533"	"EU799700"	0.923616590012238
"5048"	"ph_5360"	"EU799700"	0.923495095250062
"5049"	"ph_5361"	"EU799700"	0.922302695016499
"5050"	"ph_5362"	"EU799700"	0.9221590181912
"5051"	"ph_5573"	"EU799700"	0.922657091414412
"5052"	"ph_5577"	"EU799700"	0.923377208453995
"5053"	"ph_5595"	"EU799700"	0.923337308920294
"5054"	"ph_5723"	"EU799700"	0.923267938212262
"5055"	"ph_5724"	"EU799700"	0.92211748410731
"5056"	"ph_5725"	"EU799700"	0.924764512818758
"5057"	"ph_5727"	"EU799700"	0.922898492594083
"5058"	"ph_5728"	"EU799700"	0.923562094570996
"5059"	"ph_573"	"EU799700"	0.952286678965244
"5060"	"ph_5730"	"EU799700"	0.922711255531677
"5061"	"ph_588"	"EU799700"	0.923528242616547
"5062"	"ph_5996"	"EU799700"	0.922361436790598
"5063"	"ph_6109"	"EU799700"	0.921935178006889
"5064"	"ph_6110"	"EU799700"	0.922511206429639
"5065"	"ph_6111"	"EU799700"	0.922718848569601
"5066"	"ph_6112"	"EU799700"	0.9231241607319
"5067"	"ph_6113"	"EU799700"	0.923342609063522
"5068"	"ph_6115"	"EU799700"	0.922764019638619
"5069"	"ph_6424"	"EU799700"	0.92239936712255
"5070"	"ph_6551"	"EU799700"	0.922886608105814
"5071"	"ph_6555"	"EU799700"	0.923103025510517
"5072"	"ph_661"	"EU799700"	0.952204603110441
"5073"	"ph_674"	"EU799700"	0.926646321097063
"5074"	"ph_684"	"EU799700"	0.955586194921095
"5075"	"ph_6995"	"EU799700"	0.923007791278285
"5076"	"ph_7000"	"EU799700"	0.922192272623899
"5077"	"ph_737"	"EU799700"	0.92301412676352
"5078"	"ph_7503"	"EU799700"	0.922278881496275
"5079"	"ph_7504"	"EU799700"	0.922028306370371
"5080"	"ph_7506"	"EU799700"	0.923457368543878
"5081"	"ph_8064"	"EU799700"	0.923163056427133
"5082"	"ph_8066"	"EU799700"	0.9219115942696
"5083"	"ph_8067"	"EU799700"	0.923249705644963
"5084"	"ph_8068"	"EU799700"	0.922394789748503
"5085"	"ph_815"	"EU799700"	0.924067667073031
"5086"	"ph_872"	"EU799700"	0.924943804149245
"5087"	"ph_8727"	"EU799700"	0.923218833727426
"5088"	"ph_886"	"EU799700"	0.923172124819487
"5089"	"ph_890"	"EU799700"	0.952085472346622
"5090"	"ph_892"	"EU799700"	0.923932184725726
"5091"	"ph_907"	"EU799700"	0.956255293770495
"5092"	"ph_943"	"EU799700"	0.923639292309562
"5093"	"ph_9464"	"EU799700"	0.923722380345179
"5094"	"ph_9465"	"EU799700"	0.922550941202017
"5095"	"ph_811"	"EU799811"	0.809459090291551
"5096"	"ph_197"	"EU799822"	0.902239606322105
"5097"	"ph_20"	"EU799822"	0.90263860617155
"5098"	"ph_218"	"EU799822"	0.896615923022709
"5099"	"ph_236"	"EU799822"	0.901746721713632
"5100"	"ph_239"	"EU799822"	0.900786404931297
"5101"	"ph_335"	"EU799822"	0.888496347448903
"5102"	"ph_357"	"EU799822"	0.888898667510793
"5103"	"ph_362"	"EU799822"	0.898713800649509
"5104"	"ph_363"	"EU799822"	0.883868941411503
"5105"	"ph_374"	"EU799822"	0.900656059314056
"5106"	"ph_387"	"EU799822"	0.913855063310148
"5107"	"ph_397"	"EU799822"	0.889303860853423
"5108"	"ph_428"	"EU799822"	0.893614098192825
"5109"	"ph_449"	"EU799822"	0.892981689580312
"5110"	"ph_456"	"EU799822"	0.801676577953711
"5111"	"ph_51"	"EU799822"	0.901486605461438
"5112"	"ph_53"	"EU799822"	0.899505422592618
"5113"	"ph_531"	"EU799822"	0.899143106719655
"5114"	"ph_601"	"EU799822"	0.901154014921492
"5115"	"ph_608"	"EU799822"	0.895758464290949
"5116"	"ph_64"	"EU799822"	0.898949860292156
"5117"	"ph_68"	"EU799822"	0.902242512333512
"5118"	"ph_72"	"EU799822"	0.902474405360713
"5119"	"ph_74"	"EU799822"	0.900447554338555
"5120"	"ph_89"	"EU799822"	0.902290072931676
"5121"	"ph_93"	"EU799822"	0.898602256277663
"5122"	"ph_2118"	"EU799838"	0.838252517434443
"5123"	"ph_2346"	"EU799838"	0.87182460067915
"5124"	"ph_2350"	"EU799838"	0.883050662759165
"5125"	"ph_2773"	"EU799838"	0.868353179495454
"5126"	"ph_2919"	"EU799838"	0.823913067528916
"5127"	"ph_3201"	"EU799838"	0.83614254693221
"5128"	"ph_3530"	"EU799838"	0.887163101031361
"5129"	"ph_4165"	"EU799838"	0.883756916852207
"5130"	"ph_4379"	"EU799838"	0.820035888887318
"5131"	"ph_4380"	"EU799838"	0.829709385248997
"5132"	"ph_4384"	"EU799838"	0.847643287595628
"5133"	"ph_4409"	"EU799838"	0.899220383258121
"5134"	"ph_4646"	"EU799838"	0.862903996428483
"5135"	"ph_4687"	"EU799838"	0.820962147516414
"5136"	"ph_5617"	"EU799838"	0.810003650906783
"5137"	"ph_5631"	"EU799838"	0.833173788930628
"5138"	"ph_5668"	"EU799838"	0.825492199854133
"5139"	"ph_6011"	"EU799838"	0.90258429419767
"5140"	"ph_6025"	"EU799838"	0.854305163652585
"5141"	"ph_6033"	"EU799838"	0.842454152096549
"5142"	"ph_6951"	"EU799838"	0.864293052368661
"5143"	"ph_2108"	"EU800040"	0.814321819360155
"5144"	"ph_2346"	"EU800040"	0.835372450726912
"5145"	"ph_2775"	"EU800040"	0.841530169119631
"5146"	"ph_3201"	"EU800040"	0.863813948941141
"5147"	"ph_3233"	"EU800040"	0.820557375351099
"5148"	"ph_3368"	"EU800040"	0.815831322609391
"5149"	"ph_3530"	"EU800040"	0.839915168093487
"5150"	"ph_3541"	"EU800040"	0.831356343793642
"5151"	"ph_4646"	"EU800040"	0.816051908308114
"5152"	"ph_4687"	"EU800040"	0.828017190828978
"5153"	"ph_5010"	"EU800040"	0.831701677213616
"5154"	"ph_5287"	"EU800040"	0.827786393540203
"5155"	"ph_5617"	"EU800040"	0.861382521301205
"5156"	"ph_5668"	"EU800040"	0.841863653358947
"5157"	"ph_6025"	"EU800040"	0.881759236287678
"5158"	"ph_646"	"EU800040"	0.82088545803533
"5159"	"ph_2918"	"EU800042"	0.811386730529768
"5160"	"ph_2853"	"EU800129"	0.809750933620378
"5161"	"ph_765"	"EU800129"	0.845110792698292
"5162"	"ph_2346"	"EU800254"	0.872556017818321
"5163"	"ph_2775"	"EU800254"	0.814619698334588
"5164"	"ph_2916"	"EU800254"	0.889037422293957
"5165"	"ph_3067"	"EU800254"	0.830936923983739
"5166"	"ph_3233"	"EU800254"	0.808515286206675
"5167"	"ph_3368"	"EU800254"	0.944175312369973
"5168"	"ph_3373"	"EU800254"	0.869927054448949
"5169"	"ph_3530"	"EU800254"	0.876039008769803
"5170"	"ph_4379"	"EU800254"	0.823474244724348
"5171"	"ph_4384"	"EU800254"	0.807605271659864
"5172"	"ph_4647"	"EU800254"	0.840824082686801
"5173"	"ph_5287"	"EU800254"	0.808660172108958
"5174"	"ph_5617"	"EU800254"	0.887802970067233
"5175"	"ph_5625"	"EU800254"	0.816909934762064
"5176"	"ph_5639"	"EU800254"	0.809579699245567
"5177"	"ph_5952"	"EU800254"	0.843601681746795
"5178"	"ph_6025"	"EU800254"	0.891403213680358
"5179"	"ph_654"	"EU800254"	0.885989371764668
"5180"	"ph_6892"	"EU800254"	0.863044868275287
"5181"	"ph_8537"	"EU800254"	0.92281818024798
"5182"	"ph_3368"	"EU800256"	0.85572664419118
"5183"	"ph_3530"	"EU800256"	0.806783098627121
"5184"	"ph_5617"	"EU800256"	0.81272933558516
"5185"	"ph_6025"	"EU800256"	0.832031819749074
"5186"	"ph_646"	"EU800350"	0.811480909955584
"5187"	"ph_2105"	"EU800609"	0.815996041205075
"5188"	"ph_2350"	"EU800609"	0.885478623390295
"5189"	"ph_2626"	"EU800609"	0.835340175599292
"5190"	"ph_2677"	"EU800609"	0.803368596362245
"5191"	"ph_2911"	"EU800609"	0.861103611520856
"5192"	"ph_2919"	"EU800609"	0.851150090824466
"5193"	"ph_3050"	"EU800609"	0.801999484190918
"5194"	"ph_3066"	"EU800609"	0.844380888231663
"5195"	"ph_318"	"EU800609"	0.878049036641856
"5196"	"ph_3369"	"EU800609"	0.807150764151391
"5197"	"ph_3530"	"EU800609"	0.8002344926488
"5198"	"ph_3534"	"EU800609"	0.802858279436157
"5199"	"ph_4165"	"EU800609"	0.869893206047205
"5200"	"ph_4379"	"EU800609"	0.829628822736744
"5201"	"ph_4380"	"EU800609"	0.855640572684251
"5202"	"ph_4384"	"EU800609"	0.874101422963884
"5203"	"ph_509"	"EU800609"	0.873525628404243
"5204"	"ph_5265"	"EU800609"	0.815153798247407
"5205"	"ph_6011"	"EU800609"	0.904605257772631
"5206"	"ph_6439"	"EU800609"	0.821158686169383
"5207"	"ph_6874"	"EU800609"	0.874160876251247
"5208"	"ph_9222"	"EU800609"	0.830460526128891
"5209"	"ph_9998"	"EU800609"	0.800946895416394
"5210"	"ph_2071"	"EU800664"	0.842213449545161
"5211"	"ph_2143"	"EU800664"	0.8731618011923
"5212"	"ph_2243"	"EU800664"	0.878860338899092
"5213"	"ph_22655"	"EU800664"	0.848821600365931
